TIME,WndSp,SfcPr
124038,5.7,948.5
124039,5.5,948.6
124040,6.2,948.7
124041,6.4,948.8
124042,6.4,948.9
124043,6.9,948.8
124044,7.4,948.7
124045,7.5,948.8
124046,6.8,949
124047,7.4,948.8
124048,6.8,948.9
124049,7.2,948.8
124050,7.1,948.7
124051,7.1,948.7
124052,7.1,949
124053,7.5,948.8
124054,8.5,948.7
124055,8.2,948.8
124056,8.2,948.9
124057,9.2,948.9
124058,10.6,949.1
124059,10.2,949.1
124100,9.5,949.1
124101,10,949.2
124102,9.6,949.2
124103,9.3,949.1
124104,10.7,949.1
124105,10,949.5
124106,10.7,949.5
124107,9.4,949.3
124108,9.4,949.3
124109,10.8,949.5
124110,11,949.7
124111,10.8,949.6
124112,10.7,949.6
124113,13,948.9
124114,13.4,948.8
124115,10.9,949
124116,11.8,948.8
124117,12.4,948.6
124118,13,948.7
124119,12.4,949.1
124120,11.6,949.7
124121,11.4,949.9
124122,12,950
124123,12.4,949.7
124124,12.6,949.7
124125,12.9,949.2
124126,12.4,949.2
124127,15,949.6
124128,15.3,949.2
124129,15.4,949.3
124130,14.5,949.6
124131,14.5,949.8
124132,14.4,949.5
124133,15,949.3
124134,15.3,949.6
124135,14.1,950
124136,14.4,950.2
124137,15.8,950
124138,16.1,949.8
124139,16.1,949.9
124140,17.1,949.9
124141,17.5,949.9
124142,17.9,950.3
124143,17.7,950.4
124144,17.4,950.5
124145,17.3,950.4
124146,17.2,950.3
124147,17.8,950.4
124148,18.8,950.7
124149,18.5,950.6
124150,18.2,950.4
124151,19.1,950.3
124152,19.5,950.4
124153,20.7,950.6
124154,20.5,950.6
124155,20.3,950.7
124156,20.7,951
124157,20.6,951.1
124158,20.8,951
124159,22,951.3
124200,22.4,951.3
124201,22.6,951.2
124202,22.5,951.1
124203,23,951.2
124204,22.9,951.5
124205,22.5,951.4
124206,22.8,951.4
124207,23,951.4
124208,23.2,951.5
124209,22.7,951.7
124210,22.7,951.7
124211,22.9,951.6
124212,23.3,951.6
124213,23.4,951.6
124214,24.1,951.7
124215,24.4,951.6
124216,24.2,951.7
124217,25,951.8
124218,25.1,951.7
124219,26.1,951.8
124220,26.2,951.9
124221,26.1,952.1
124222,26.5,952.1
124223,26.8,952.5
124224,26.5,952.3
124225,27.3,952
124226,27.7,952
124227,27.7,952.2
124228,27.6,952.7
124229,28,952.9
124230,27.8,952.9
124231,27.7,953.1
124232,29.4,953.3
124233,27.7,953.2
124234,26.8,953.3
124235,26.7,953.2
124236,27.8,953.1
124237,29.1,952.9
124238,30.6,952.8
124239,30.3,952.6
124240,30.9,952.6
124241,31.5,952.9
124242,31.6,953
124243,31.9,953.3
124244,32.1,953.6
124245,32.4,953.7
124246,32.4,953.8
124247,33,953.7
124248,33,953.5
124249,32.8,953.7
124250,34.8,953.9
124251,35.9,954
124252,35.6,954.2
124253,35.5,954.1
124254,36.4,954.1
124255,37,954.2
124256,36.6,954.1
124257,36.8,954.1
124258,37.9,954.1
124259,36.4,954.3
124300,35.8,954.6
124301,36.5,954.7
124302,37.4,954.9
124303,36.7,955.2
124304,36.9,955.2
124305,37.8,955.4
124306,38.1,955.8
124307,38.6,955.8
124308,38.1,955.6
124309,36.8,955.5
124310,37.4,955.5
124311,39.2,955.7
124312,38.3,955.8
124313,38.5,955.9
124314,38.5,956.2
124315,39,956.4
124316,39,956.5
124317,39.1,956.7
124318,38.4,956.6
124319,37.2,956.7
124320,37.3,956.8
124321,38,957.1
124322,37.5,957.2
124323,37.2,957.4
124324,38.5,957.2
124325,38.3,957.5
124326,37.8,957.9
124327,37.3,958.1
124328,38.8,958.1
124329,39.8,958.1
124330,38.3,958.4
124331,39.8,958.3
124332,41.4,958.7
124333,38.4,958.7
124334,38.5,958.8
124335,39.1,958.8
124336,39,959
124337,37.9,959.1
124338,37.8,959.3
124339,38.3,959.6
124340,38.5,959.8
124341,38.6,960
124342,38.3,960.1
124343,39.2,959.9
124344,38.9,959.8
124345,39.6,959.9
124346,40.7,960.1
124347,40.5,960.1
124348,40.1,960.2
124349,40,960.2
124350,40.2,960.3
124351,40.4,960.5
124352,40.6,960.8
124353,40.6,961
124354,39.8,961
124355,39.5,961
124356,40.7,961.1
124357,41.7,961.1
124358,41.3,961.1
124359,42,961.2
124400,41.8,961.4
124401,41.1,961.5
124402,40.4,961.8
124403,40.2,961.7
124404,40.5,961.8
124405,41.3,961.8
124406,41,961.9
124407,40.9,962.1
124408,41.4,962.2
124409,42,962.2
124410,41.7,962.3
124411,41.9,962.3
124412,42.5,962.3
124413,42.6,962.3
124414,42.1,962.3
124415,41.2,962.3
124416,41.6,962.4
124417,41.8,962.5
124418,41.9,962.8
124419,41.7,963
124420,41.6,963.1
124421,41.7,963.2
124422,41.5,963.3
124423,41.2,963.4
124424,41.1,963.6
124425,41.8,963.9
124426,41.4,964.2
124427,42,964.3
124428,41.3,964.5
124429,41,964.6
124430,41.8,964.7
124431,41.8,964.8
124432,41.1,964.8
124433,41.2,964.9
124434,41.1,964.8
124435,41,964.9
124436,41.2,964.8
124437,41.4,964.9
124438,40.7,964.9
124439,40.5,964.8
124440,39.9,964.9
124441,39.5,964.9
124442,40.7,965
124443,40.3,965.2
124444,40,965.4
124445,40,965.7
124446,39.9,965.8
124447,40.1,965.8
124448,40.3,966
124449,40.4,966.1
124450,40.3,966.3
124451,39.4,966.6
124452,39.8,966.7
124453,40.4,966.8
124454,40.9,966.9
124455,40.7,966.9
124456,40.7,966.9
124457,41.5,967.2
124458,41,967.5
124459,38.9,968.1
124500,40.5,968.4
124501,40.4,968.6
124502,41,968.5
124503,38.7,968.4
124504,41,968.5
124505,39.8,968.6
124506,40,969
124507,40.8,969.1
124508,37.9,969
124509,39.6,969.1
124510,39.3,969.3
124511,39.2,969.3
124512,39.4,969.4
124513,39.3,969.6
124514,39.1,969.9
124515,38.9,970.1
124516,39,970.1
124517,38.8,970.1
124518,39,970
124519,38.6,970
124520,38.6,970.2
124521,38.9,970.3
124522,38.6,970.5
124523,38.1,970.8
124524,38.8,971.1
124525,39.5,971.2
124526,39.5,971.1
124527,37.7,971.2
124528,37.4,971.4
124529,38.1,971.3
124530,38.3,971.1
124531,37.2,971.3
124532,37,971.4
124533,36.4,971.3
124534,36.7,971.2
124535,36.3,971.2
124536,36.5,970.8
124537,36.4,970.8
124538,36.6,970.7
124539,35.9,971
124540,37,970.9
124541,36.2,970.8
124542,37.3,970.5
124543,37.5,970.6
124544,37.9,970.5
124545,38.5,970.4
124546,38.3,970.3
124547,38,970
124548,37.9,969.8
124549,38.1,969.7
124550,38.3,969.9
124551,38.5,969.9
124552,38.6,970.1
124553,38.1,970.1
124554,38.4,970
124555,38.4,970
124556,38,970.1
124557,38.5,970.2
124558,38.7,970
124559,38.7,970
124600,38.8,970.1
124601,38.6,970.3
124602,37.7,970.4
124603,38.6,970.5
124604,38.4,970.6
124605,37.9,970.6
124606,37.8,970.5
124607,38.2,970.5
124608,38.6,970.4
124609,39.5,970.7
124610,38.4,970.9
124611,38,971.3
124612,39.2,971.4
124613,39.4,971.4
124614,39.2,971.6
124615,37.9,972
124616,38.1,972.2
124617,38.3,972
124618,38.8,972.2
124619,38.7,972.6
124620,38.6,972.7
124621,38.3,972.7
124622,38.3,972.9
124623,37.1,972.9
124624,38.1,972.8
124625,36.1,973
124626,34.6,973.1
124627,36.4,973.1
124628,37.1,973.3
124629,37.3,973.3
124630,39.2,973.3
124631,38,973.5
124632,39,973.8
124633,37.7,973.6
124634,37.4,973.5
124635,37.5,973.4
124636,38.1,973.5
124637,37.4,973.9
124638,37.2,974.1
124639,37,974.1
124640,36.6,974
124641,36.4,974.3
124642,36.8,974
124643,37.3,973.8
124644,37.5,973.8
124645,36.5,973.8
124646,36.1,974
124647,36,974.1
124648,36.3,974.4
124649,37,974.5
124650,37.2,974.5
124651,37.6,974.6
124652,37.3,974.8
124653,36.8,974.8
124654,36.4,974.7
124655,36.6,974.5
124656,36.9,974.4
124657,37.1,974.4
124658,37.5,974.4
124659,37.5,974.5
124700,37.9,974.6
124701,37.5,974.5
124702,37.5,974.4
124703,37.1,974.4
124704,37,974.5
124705,37.6,974.6
124706,38,974.6
124707,38.1,974.9
124708,37.6,975
124709,37.4,975.1
124710,37.5,975.4
124711,38,975.2
124712,38.1,975
124713,37.7,975
124714,37.6,975.2
124715,37.9,975.6
124716,37.8,975.7
124717,38.4,975.7
124718,37.7,975.6
124719,36.3,975.4
124720,35.5,975.4
124721,35.8,975.7
124722,37.3,975.8
124723,36.9,975.9
124724,37,976.1
124725,36.6,976.2
124726,36.7,976.2
124727,36.1,976.4
124728,36.2,976.2
124729,36.8,976.1
124730,36.5,976.1
124731,36.6,976.2
124732,36.8,976.6
124733,36.9,976.6
124734,36.4,976.5
124735,36.2,976.6
124736,35.8,976.8
124737,35.7,976.6
124738,36,977
124739,35,977.3
124740,35.3,977.4
124741,35.9,977.3
124742,35.9,977.4
124743,35.5,977.8
124744,35.6,978.1
124745,35.9,978.1
124746,36,977.9
124747,35.5,977.9
124748,35.6,977.9
124749,36.1,977.6
124750,36,977.5
124751,36.6,977.3
124752,36.4,977.2
124753,35.5,977.4
124754,35.6,977.5
124755,36.1,977.5
124756,36,977.6
124757,35.8,977.8
124758,35.6,977.8
124759,35.4,977.9
124800,35.6,977.7
124801,36.1,977.7
124802,35.6,977.6
124803,35.8,977.7
124804,36.1,978.1
124805,35.5,978.3
124806,35.6,978.2
124807,36,978.4
124808,35.8,978.5
124809,35.8,978.7
124810,36.1,978.6
124811,36.7,978.6
124812,35,978.7
124813,34.4,978.6
124814,34.8,978.6
124815,34,978.6
124816,34,978.6
124817,33.9,978.8
124818,34,978.8
124819,33.6,978.6
124820,33.3,978.3
124821,34.1,978.2
124822,34.2,978.2
124823,33.8,977.9
124824,34.5,977.8
124825,34.6,978
124826,34.2,978.1
124827,34.1,978.3
124828,34.8,978.5
124829,35,978.5
124830,34.5,978.5
124831,33.5,978.5
124832,33.1,978.5
124833,32.6,978.5
124834,34.2,978.6
124835,34.5,978.7
124836,32.4,978.7
124837,32.5,978.8
124838,32.9,979.2
124839,33,979.1
124840,33,979.2
124841,33.4,979.5
124842,33.5,979.6
124843,32.8,979.5
124844,32.6,979.3
124845,33.4,979.3
124846,34.1,979.3
124847,33.6,979.3
124848,33.2,979.7
124849,34.4,979.4
124850,34.2,979.7
124851,33.5,979.8
124852,33.9,979.8
124853,33.8,979.7
124854,33.7,979.7
124855,33.4,979.9
124856,34.1,979.8
124857,34,980
124858,34.6,979.8
124859,33.8,979.8
124900,32.2,980.4
124901,33.5,980.5
124902,33.8,980.2
124903,32.5,980.2
124904,33,980.1
124905,31,980.1
124906,31.1,980.3
124907,33,980.1
124908,33.3,980.3
124909,32.4,980.4
124910,33,980.4
124911,34.4,980.7
124912,32.7,981
124913,32.3,981.2
124914,32.8,981.2
124915,33.1,981.1
124916,33.3,981
124917,33.7,980.9
124918,34.1,981.1
124919,34,981.1
124920,34,980.7
124921,34.8,980.9
124922,35,981.1
124923,34.6,981.1
124924,33.6,981.1
124925,33.9,981.2
124926,34.4,981.1
124927,34.6,981.3
124928,34.4,981.2
124929,34.5,981.2
124930,34.7,981.1
124931,35.2,981.3
124932,35.3,981.1
124933,34.6,981.1
124934,34.9,981.4
124935,34.9,981.1
124936,34,981
124937,34,981.1
124938,34.2,981.2
124939,34.3,981.3
124940,33.9,981.4
124941,33.6,981.3
124942,34.6,981.4
124943,34.5,981.3
124944,34.8,981.4
124945,35.1,981.7
124946,35.6,981.8
124947,34.2,981.9
124948,33.9,981.9
124949,34.4,981.7
124950,34.8,981.6
124951,34.5,981.8
124952,34.2,981.8
124953,35.6,981.7
124954,37.5,981.8
124955,36.3,981.8
124956,35.7,981.8
124957,35.3,982
124958,36.4,982.1
124959,36,981.9
125000,35.7,982
125001,36,982.2
125002,35.8,982.3
125003,36.1,982.5
125004,36,982.5
125005,35.9,983.1
125006,36.1,983.3
125007,36.3,983.3
125008,36.3,983.2
125009,36,983.1
125010,36,982.6
125011,36.1,982.6
125012,35,983.1
125013,34.3,982.9
125014,34.9,982.9
125015,36.5,982.7
125016,37.5,982.7
125017,37.3,982.8
125018,36.1,983.1
125019,38.1,983.3
125020,39.3,983.6
125021,39.1,983.8
125022,41.3,983.7
125023,41.9,983.9
125024,41.4,983.9
125025,39.2,984.2
125026,43,984.4
125027,40.5,984.7
125028,38.2,985.2
125029,38.2,985
125030,37,985
125031,41.1,984.9
125032,41.5,985.2
125033,40.3,985.6
125034,40.5,985.9
125035,41.8,986.2
125036,41.7,986.4
125037,44.6,986.8
125038,41.7,986.3
125039,45.1,986.1
125040,40.8,985.9
125041,37.5,986.4
125042,41.8,986.3
125043,42.6,986
125044,40.6,985.7
125045,41.9,985.6
125046,40.8,985.7
125047,41.3,986
125048,40.7,986.3
125049,40.5,986
125050,39.9,985.8
125051,39.7,985.5
125052,39.7,985.7
125053,39.5,985.8
125054,39.3,985.8
125055,40.5,985.8
125056,39,986.3
125057,38.2,986.5
125058,38.3,986.2
125059,39.5,986.4
125100,39.2,986.5
125101,39.1,986.9
125102,39.2,987
125103,38.7,987.3
125104,37.9,987.3
125105,37.9,987.1
125106,37.2,987.1
125107,36.5,987.2
125108,37.4,987.5
125109,37.9,987.5
125110,37.7,987.4
125111,38.6,987.4
125112,38,987.2
125113,37.2,987.1
125114,37.5,987.3
125115,38,987.2
125116,38.3,987
125117,38.7,987.2
125118,38.4,987.1
125119,38.7,987
125120,38.8,987.3
125121,38.4,987.4
125122,38.1,987.1
125123,38,987.1
125124,37.5,987.3
125125,37.6,987.3
125126,37.7,987.1
125127,37.4,987.2
125128,37.3,987.3
125129,37.3,987.4
125130,37.6,987.3
125131,38.1,987.2
125132,37.6,987.2
125133,37.8,987.4
125134,38.7,987.3
125135,39,987.3
125136,39,987.4
125137,39.4,987.5
125138,39.5,987.3
125139,40.4,987.2
125140,40.5,987.3
125141,40.6,987.3
125142,39.3,987.2
125143,38.7,987.3
125144,38.8,987.5
125145,39.3,987.7
125146,40.2,987.9
125147,40.5,987.7
125148,40.2,987.7
125149,41,987.6
125150,41.2,987.4
125151,40.5,987.6
125152,40.4,987.8
125153,40.3,988
125154,40.2,988
125155,40.4,988
125156,39.8,988.1
125157,39.7,988.2
125158,39.8,988.4
125159,40.1,988.3
125200,39.6,988.4
125201,38.9,988.5
125202,39.3,988.7
125203,39.7,988.8
125204,40.1,988.8
125205,39.1,988.7
125206,37.7,988.7
125207,38.2,988.5
125208,38.7,988.5
125209,38.8,988.6
125210,38.8,988.7
125211,38.5,989
125212,37.6,989.1
125213,37.6,989.1
125214,38.3,989.1
125215,38.7,989.1
125216,38.6,989.2
125217,38.3,989.5
125218,38.3,989.5
125219,38.4,989.6
125220,38.4,989.6
125221,38.4,989.8
125222,38.3,989.8
125223,37.8,989.9
125224,37.9,990
125225,38.1,989.9
125226,38.3,989.9
125227,38.4,989.9
125228,38.2,989.9
125229,38.5,990
125230,40.4,990.2
125231,41.3,990.1
125232,39.9,990
125233,40.8,990.2
125234,41.7,989.8
125235,41.1,989.9
125236,41,989.6
125237,40.3,989.7
125238,41,989.6
125239,41.2,989.3
125240,39.8,988.9
125241,39.8,988.9
125242,38.1,989.1
125243,37.7,989
125244,38,989.1
125245,39.2,989.4
125246,40.4,989.7
125247,41.1,989.9
125248,40.8,990.1
125249,40.2,990
125250,40,990.1
125251,40.3,990.1
125252,41.3,990.1
125253,41.1,990.1
125254,40.4,990.1
125255,41,990.2
125256,41.3,990.1
125257,40.3,990
125258,41.1,989.9
125259,41.3,989.9
125300,40.2,990
125301,40.2,990
125302,40.1,989.9
125303,40.4,990
125304,40.5,990.2
125305,39.9,990.4
125306,39.6,990.5
125307,39.4,990.5
125308,39.5,990.4
125309,39.8,990.1
125310,39.5,990
125311,39.8,989.9
125312,40.1,990.2
125313,39.5,990.1
125314,39.3,990.2
125315,39.2,990.1
125316,39.3,990.5
125317,39.4,990.4
125318,40,990.4
125319,40.5,990.5
125320,40.6,990.5
125321,39.2,990.4
125322,38.7,990.3
125323,40,990.5
125324,39.8,990.8
125325,39.6,991.2
125326,39.4,991.3
125327,39.3,991
125328,39.4,991.1
125329,39.4,991.1
125330,39.4,991.3
125331,39.2,991.3
125332,38.7,991.1
125333,38,991.3
125334,37.5,991.8
125335,37.3,992.5
125336,37.8,992.3
125337,37.1,992.5
125338,37.8,992.4
125339,37.7,992.3
125340,37,992.1
125341,37.1,991.9
125342,36.5,992.4
125343,35.4,992.7
125344,36.3,993.1
125345,37.5,992.8
125346,36.8,992.7
125347,37.5,992.7
125348,37.3,992.8
125349,37.1,992.7
125350,36.4,992.6
125351,37,992.7
125352,37.4,992.8
125353,36.8,992.9
125354,36.4,992.9
125355,36.2,992.5
125356,35.9,992.7
125357,36.1,992.9
125358,36.5,993.2
125359,36.5,993.3
125400,36.4,993.2
125401,36.1,993.1
125402,36.2,993.1
125403,35.9,993.1
125404,35.6,993.2
125405,35.9,993.3
125406,35.5,993.3
125407,35.4,993.2
125408,34.9,993.2
125409,34.4,993.2
125410,35.2,993.3
125411,34.3,993.3
125412,35.1,993.1
125413,35.3,993.1
125414,34.6,993.1
125415,34.4,993.2
125416,33.8,993.2
125417,34.6,993.1
125418,33,993.1
125419,32.5,993
125420,33.2,993.1
125421,33.5,993
125422,33.3,993
125423,32.9,993.1
125424,31.9,993.1
125425,32.4,993
125426,33.4,992.8
125427,32.5,993
125428,33.4,993.1
125429,32.8,993.2
125430,33.2,993.3
125431,33.1,993.2
125432,31.7,993.4
125433,32.1,993.5
125434,31.7,993.2
125435,31.9,993.5
125436,32.4,993.8
125437,32.9,993.7
125438,33,993.8
125439,33.5,993.8
125440,33.7,993.8
125441,32.2,993.9
125442,31.8,993.9
125443,31.8,994.3
125444,32,994.1
125445,31.9,994
125446,31.8,994
125447,32.2,993.7
125448,32,993.6
125449,32.4,993.3
125450,33,993.1
125451,32.8,993.1
125452,32.8,993.1
125453,32.8,993.8
125454,33.2,994
125455,33.1,994.1
125456,33.2,994.1
125457,33.4,994.3
125458,33.5,994.6
125459,33.2,994.7
125500,33,994.8
125501,33.1,994.8
125502,33.2,994.8
125503,33.1,994.7
125504,32.8,994.6
125505,32.9,994.4
125506,33.1,994.5
125507,33,994.4
125508,32.7,994.3
125509,32.8,994.3
125510,33,994.1
125511,33,994.1
125512,33.1,994.1
125513,33.3,994.1
125514,33.4,994
125515,33.1,994.1
125516,33.1,994
125517,33,994.1
125518,33,994.1
125519,32.8,994.1
125520,32.9,994.1
125521,33.3,994.1
125522,33,994.2
125523,33.3,994.1
125524,32.9,994.3
125525,32.9,994.3
125526,33.3,994.3
125527,33.6,994.5
125528,33.2,994.5
125529,33.2,994.4
125530,33.5,994.5
125531,33.7,994.4
125532,33.7,994.5
125533,33.2,994.5
125534,33,994.6
125535,33.3,994.6
125536,33.7,994.4
125537,33.4,994.4
125538,33.3,994.4
125539,33.6,994.4
125540,33.8,994.4
125541,33.8,994.5
125542,33.4,994.5
125543,33.3,994.6
125544,33.2,994.6
125545,32.9,994.7
125546,33.7,994.8
125547,34.1,994.9
125548,33.7,995
125549,32.8,994.9
125550,32.4,995.1
125551,33.3,995.1
125552,32.7,995.1
125553,32.8,995.2
125554,33.7,995.2
125555,33.4,995.2
125556,32.7,995.5
125557,32.7,995.4
125558,32.3,995.5
125559,32.5,995.5
125600,32.4,995.6
125601,32.7,995.7
125602,32.9,995.9
125603,33.3,995.9
125604,33.3,995.9
125605,32.7,995.7
125606,33.1,995.6
125607,32.9,995.8
125608,33.2,995.9
125609,32.6,996
125610,32.4,996
125611,33,995.9
125612,32.7,995.7
125613,32.5,995.7
125614,33.2,995.8
125615,32.9,995.8
125616,32.6,996
125617,32.4,995.9
125618,32.2,996
125619,32,996.1
125620,31.9,996.2
125621,32,996
125622,32.6,995.9
125623,32.7,995.9
125624,33,996.1
125625,32,996.1
125626,32.2,996.2
125627,32.2,996.1
125628,32.6,996.3
125629,32.4,996.4
125630,31.8,996.5
125631,32,996.4
125632,32.2,996.5
125633,32.4,996.6
125634,32.2,996.5
125635,32,996.5
125636,31.7,996.3
125637,32.4,996.4
125638,32.4,996.4
125639,32.5,996.4
125640,32.5,996.5
125641,31.7,996.7
125642,28.5,996.6
125643,27.5,996.4
125644,28.4,996.1
125645,30.2,996.1
125646,30.3,996.2
125647,29.6,996.4
125648,28.9,996.6
125649,28.5,996.6
125650,29,996.7
125651,27.9,996.5
125652,29.8,996.4
125653,29.4,996.5
125654,29.8,996.6
125655,29.4,996.5
125656,30.9,996.4
125657,30.3,996.2
125658,30.2,996.5
125659,29.8,996.4
125700,29,996.2
125701,30.2,995.9
125702,32.6,996.1
125703,31.2,996.7
125704,30,997.3
125705,28.6,997.5
125706,29.6,997.1
125707,30.9,996.9
125708,29.7,997
125709,33.1,996.9
125710,32.5,996.8
125711,29.8,997.3
125712,30.1,997.8
125713,29.9,997.4
125714,29.2,997.3
125715,26.5,997.2
125716,27.9,997
125717,28.6,996.9
125718,29.7,997.1
125719,29.3,996.8
125720,29.2,996.8
125721,28.6,996.7
125722,28.2,996.9
125723,29.6,996.9
125724,27.8,996.7
125725,28.6,996.7
125726,28.1,996.9
125727,28.5,996.8
125728,30.8,996.9
125729,30.2,997
125730,29.7,996.8
125731,29.6,997
125732,29.2,997.2
125733,29,997.2
125734,31.6,997
125735,32.7,997.1
125736,30.7,997.4
125737,29.9,997.4
125738,31,997.7
125739,32.1,997.8
125740,33.6,997.2
125741,32.4,997.4
125742,31.9,997.4
125743,33.2,997.2
125744,33.7,997.2
125745,32.4,997.5
125746,31.6,997.4
125747,31.7,997.3
125748,31.3,997.7
125749,32,997.7
125750,31.9,997.7
125751,32.2,997.8
125752,32.4,997.6
125753,31.6,997.7
125754,31.2,997.8
125755,30.9,997.9
125756,31.6,997.8
125757,30.9,997.8
125758,31.9,997.7
125759,30.3,997.8
125800,30.8,997.7
125801,29.7,997.7
125802,28.2,998
125803,29.6,997.8
125804,28.4,998
125805,27.8,998.3
125806,27.1,998.7
125807,27.5,998.4
125808,28.3,998.3
125809,27,997.9
125810,26.4,997.9
125811,26,998.4
125812,26,998.5
125813,25.9,998.4
125814,25.5,998.7
125815,25.3,998.8
125816,25.6,998.9
125817,25.9,999
125818,25.7,998.8
125819,25.6,998.9
125820,25.4,998.7
125821,25.4,998.4
125822,26,998.3
125823,25.9,997.9
125824,25.4,997.8
125825,24.6,997.9
125826,24.4,997.9
125827,25.1,997.8
125828,24.6,997.4
125829,26.2,997
125830,27,996.8
125831,26.5,997.1
125832,28.7,997.2
125833,27.1,997.2
125834,26.5,997.6
125835,27,997.3
125836,26.1,997.3
125837,25.7,997.4
125838,26,997.5
125839,25.6,997.7
125840,26.8,997.9
125841,27.4,998
125842,26.6,998
125843,27,998.1
125844,27,998.1
125845,27.1,998.1
125846,27.4,998.2
125847,27.3,998
125848,27.4,998.1
125849,27.8,998.1
125850,27.4,998.3
125851,27.7,998.6
125852,27.9,998.7
125853,27.6,998.5
125854,27.8,998.6
125855,27.7,998.4
125856,28,998.4
125857,27.5,998.5
125858,27.4,998.4
125859,27.4,998.6
125900,27.3,998.9
125901,27.8,998.9
125902,27.9,999
125903,27.4,999
125904,27.2,999
125905,27,999
